,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,g_ID,Gene.name
73,1151.2527,-0.9480629,0.2422796,-3.913094,9.11E-05,1.91E-02,ENSG00000165886,UBTD1
106,9496.76397,-1.065056,0.2742338,-3.883751,1.03E-04,2.07E-02,ENSG00000234745,HLA-B
56,2997.09514,-1.1411918,0.2752282,-4.146348,3.38E-05,9.34E-03,ENSG00000144063,MALL
44,1409.83997,-1.1660204,0.3105497,-3.754699,1.74E-04,2.81E-02,ENSG00000134049,IER3IP1
83,819.0622,-1.2728018,0.3132951,-4.062629,4.85E-05,1.29E-02,ENSG00000171617,ENC1
52,10053.4648,-1.2892908,0.273281,-4.717821,2.38E-06,1.23E-03,ENSG00000142089,IFITM3
25,346.30104,-1.387691,0.3633854,-3.818786,1.34E-04,2.42E-02,ENSG00000108379,WNT3
14,812.54644,-1.4779786,0.3694405,-4.000586,6.32E-05,1.57E-02,ENSG00000069399,BCL3
94,1584.43831,-1.5231126,0.3189295,-4.775703,1.79E-06,9.79E-04,ENSG00000185201,IFITM2
63,5551.91789,-1.5977609,0.2187839,-7.302917,2.82E-13,7.00E-10,ENSG00000153207,AHCTF1
61,24394.81564,-1.7297317,0.4171891,-4.146158,3.38E-05,9.34E-03,ENSG00000149925,ALDOA
91,19049.44756,-1.761739,0.3400001,-5.181584,2.20E-07,2.05E-04,ENSG00000180921,FAM83H
2,3578.10489,-1.8465531,0.5003202,-3.690742,2.24E-04,3.34E-02,ENSG00000019582,CD74
104,4214.14265,-1.846998,0.3870577,-4.771893,1.83E-06,9.79E-04,ENSG00000215301,DDX3X
66,995.66565,-1.9347734,0.4433146,-4.364335,1.28E-05,4.42E-03,ENSG00000157540,DYRK1A
30,871.00573,-2.0041206,0.5652283,-3.545684,3.92E-04,4.79E-02,ENSG00000112511,PHF1
60,167.70866,-2.6113695,0.5360768,-4.87126,1.11E-06,7.71E-04,ENSG00000149798,CDC42EP2
39,271.56084,-2.6361593,0.6627115,-3.977839,6.95E-05,1.65E-02,ENSG00000126778,SIX1
90,319.15141,-2.7846053,0.7478261,-3.7236,1.96E-04,3.08E-02,ENSG00000179344,HLA-DQB1
46,335.11689,-3.4059074,0.8919034,-3.818696,1.34E-04,2.42E-02,ENSG00000135750,KCNK1
82,156.99918,-3.6407857,1.0227633,-3.559754,3.71E-04,4.76E-02,ENSG00000168477,TNXB
10,202.7261,-3.7967479,0.8118303,-4.676775,2.91E-06,1.40E-03,ENSG00000067606,PRKCZ
77,426.24315,-3.841348,0.584666,-6.570158,5.03E-11,7.50E-08,ENSG00000167656,LY6D
101,490.56164,-3.8446199,0.5706995,-6.73668,1.62E-11,2.69E-08,ENSG00000198825,INPP5F
65,417.78851,-4.0210436,0.8539464,-4.708778,2.49E-06,1.24E-03,ENSG00000156413,FUT6
79,133.81359,-4.411841,1.0599891,-4.162157,3.15E-05,9.22E-03,ENSG00000168016,TRANK1
20,92.63927,-8.2130054,2.2829525,-3.597537,3.21E-04,4.36E-02,ENSG00000100365,NCF4
3,2584.57181,-12.5121378,2.6228027,-4.770522,1.84E-06,9.79E-04,ENSG00000054598,FOXC1
