,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,g_ID,Gene.name
14,8.91E+02,-0.8910183,0.238091,-3.742344,1.82E-04,4.55E-02,ENSG00000117226,GBP3
4,3.16E+03,-0.9301681,0.2320264,-4.008888,6.10E-05,2.23E-02,ENSG00000035862,TIMP2
30,1.15E+03,-0.9456514,0.2418902,-3.909424,9.25E-05,2.85E-02,ENSG00000165886,UBTD1
22,1.40E+04,-0.9664325,0.1786053,-5.410995,6.27E-08,1.24E-04,ENSG00000148180,GSN
25,4.64E+03,-1.1496794,0.2853606,-4.028865,5.60E-05,2.16E-02,ENSG00000157765,SLC34A2
42,4.35E+03,-1.1857881,0.2635844,-4.498704,6.84E-06,5.26E-03,ENSG00000184254,ALDH1A3
12,3.46E+03,-1.197155,0.2868649,-4.173237,3.00E-05,1.39E-02,ENSG00000101335,MYL9
43,1.58E+03,-1.2715306,0.3189294,-3.986872,6.70E-05,2.32E-02,ENSG00000185201,IFITM2
41,1.90E+04,-1.3414987,0.340012,-3.945445,7.97E-05,2.56E-02,ENSG00000180921,FAM83H
21,2.65E+02,-1.387874,0.3274407,-4.238551,2.25E-05,1.11E-02,ENSG00000145945,FAM50B
20,3.00E+03,-1.404108,0.2750369,-5.105162,3.31E-07,3.52E-04,ENSG00000144063,MALL
11,7.92E+02,-1.6153307,0.3806646,-4.243448,2.20E-05,1.11E-02,ENSG00000079819,EPB41L2
15,3.19E+02,-1.7894561,0.4764091,-3.756133,1.73E-04,4.42E-02,ENSG00000120708,TGFBI
38,8.19E+02,-1.80262,0.312207,-5.773798,7.75E-09,2.68E-05,ENSG00000171617,ENC1
5,7.56E+02,-1.8665623,0.4296246,-4.344636,1.40E-05,8.40E-03,ENSG00000048740,CELF2
16,1.90E+02,-1.9865758,0.4702413,-4.224588,2.39E-05,1.14E-02,ENSG00000125775,SDCBP2
19,6.37E+03,-2.0563501,0.3304988,-6.22196,4.91E-10,2.27E-06,ENSG00000136167,LCP1
37,7.22E+02,-2.1970054,0.5290057,-4.153084,3.28E-05,1.42E-02,ENSG00000170561,IRX2
2,3.58E+03,-2.2807334,0.5001492,-4.560106,5.11E-06,4.42E-03,ENSG00000019582,CD74
39,4.91E+02,-2.320347,0.6256682,-3.70859,2.08E-04,4.98E-02,ENSG00000173530,TNFRSF10D
27,3.36E+02,-2.4046825,0.5612321,-4.284649,1.83E-05,9.75E-03,ENSG00000159403,C1R
28,2.87E+02,-2.7593792,0.7418688,-3.719498,2.00E-04,4.85E-02,ENSG00000162949,CAPN13
44,4.19E+02,-2.843316,0.7093249,-4.008482,6.11E-05,2.23E-02,ENSG00000187775,DNAH17
32,5.73E+02,-3.1023211,0.5922498,-5.238197,1.62E-07,2.30E-04,ENSG00000167754,KLK5
46,1.64E+02,-3.1175824,0.7883919,-3.954356,7.67E-05,2.56E-02,ENSG00000198121,LPAR1
31,4.26E+02,-3.2407281,0.585281,-5.537046,3.08E-08,7.10E-05,ENSG00000167656,LY6D
40,3.19E+02,-3.3088054,0.7461517,-4.434494,9.23E-06,6.08E-03,ENSG00000179344,HLA-DQB1
35,1.91E+02,-4.1437405,1.0383344,-3.990757,6.59E-05,2.32E-02,ENSG00000168269,FOXI1
17,3.35E+02,-4.5795524,0.8901815,-5.144515,2.68E-07,3.09E-04,ENSG00000135750,KCNK1
8,2.03E+02,-4.602253,0.8102385,-5.680121,1.35E-08,3.73E-05,ENSG00000067606,PRKCZ
24,4.18E+02,-5.3076995,0.8514926,-6.233407,4.56E-10,2.27E-06,ENSG00000156413,FUT6
34,1.34E+02,-5.5003514,1.0544279,-5.216432,1.82E-07,2.30E-04,ENSG00000168016,TRANK1
13,1.01E+02,-6.1390662,1.617255,-3.795979,1.47E-04,3.99E-02,ENSG00000115380,EFEMP1
